query,product_id,product_title,product_description,product_brand,esci_label,product_locale
$12 label maker that’s not a cheap one,B07QC4X29H,ASURION 4 Year Home Improvement Protection Plan $20-29.99,"Asurion is taking the guesswork out of finding product protection plans to fit your needs. Products fail - often at the most inconvenient time. It’s a good thing you’re covered because no other plan can protect your stuff the way an Asurion Protection Plan can. Simply put, Asurion Protection Plans cover your products when you need it most with a fast and easy claims process. Buy a protection plan from a company that you know and trust. Add an Asurion Protection Plan to your cart today! Please se",ASURION,Irrelevant,us
1 20 volt extension cord no it's not what i,B07QC4X29H,ASURION 4 Year Home Improvement Protection Plan $20-29.99,"Asurion is taking the guesswork out of finding product protection plans to fit your needs. Products fail - often at the most inconvenient time. It’s a good thing you’re covered because no other plan can protect your stuff the way an Asurion Protection Plan can. Simply put, Asurion Protection Plans cover your products when you need it most with a fast and easy claims process. Buy a protection plan from a company that you know and trust. Add an Asurion Protection Plan to your cart today! Please se",ASURION,Irrelevant,us
bicyle seat light,B07QC4X29H,ASURION 4 Year Home Improvement Protection Plan $20-29.99,"Asurion is taking the guesswork out of finding product protection plans to fit your needs. Products fail - often at the most inconvenient time. It’s a good thing you’re covered because no other plan can protect your stuff the way an Asurion Protection Plan can. Simply put, Asurion Protection Plans cover your products when you need it most with a fast and easy claims process. Buy a protection plan from a company that you know and trust. Add an Asurion Protection Plan to your cart today! Please se",ASURION,Irrelevant,us
birch bay stickers,B07QC4X29H,ASURION 4 Year Home Improvement Protection Plan $20-29.99,"Asurion is taking the guesswork out of finding product protection plans to fit your needs. Products fail - often at the most inconvenient time. It’s a good thing you’re covered because no other plan can protect your stuff the way an Asurion Protection Plan can. Simply put, Asurion Protection Plans cover your products when you need it most with a fast and easy claims process. Buy a protection plan from a company that you know and trust. Add an Asurion Protection Plan to your cart today! Please se",ASURION,Irrelevant,us
dimmer knobs chrome,B07QC4X29H,ASURION 4 Year Home Improvement Protection Plan $20-29.99,"Asurion is taking the guesswork out of finding product protection plans to fit your needs. Products fail - often at the most inconvenient time. It’s a good thing you’re covered because no other plan can protect your stuff the way an Asurion Protection Plan can. Simply put, Asurion Protection Plans cover your products when you need it most with a fast and easy claims process. Buy a protection plan from a company that you know and trust. Add an Asurion Protection Plan to your cart today! Please se",ASURION,Irrelevant,us
do not water plants sign,B07QC4X29H,ASURION 4 Year Home Improvement Protection Plan $20-29.99,"Asurion is taking the guesswork out of finding product protection plans to fit your needs. Products fail - often at the most inconvenient time. It’s a good thing you’re covered because no other plan can protect your stuff the way an Asurion Protection Plan can. Simply put, Asurion Protection Plans cover your products when you need it most with a fast and easy claims process. Buy a protection plan from a company that you know and trust. Add an Asurion Protection Plan to your cart today! Please se",ASURION,Irrelevant,us
gold slave for 15 years,B07QC4X29H,ASURION 4 Year Home Improvement Protection Plan $20-29.99,"Asurion is taking the guesswork out of finding product protection plans to fit your needs. Products fail - often at the most inconvenient time. It’s a good thing you’re covered because no other plan can protect your stuff the way an Asurion Protection Plan can. Simply put, Asurion Protection Plans cover your products when you need it most with a fast and easy claims process. Buy a protection plan from a company that you know and trust. Add an Asurion Protection Plan to your cart today! Please se",ASURION,Irrelevant,us
yeah no not happening,B00VJ8O3SM,Feelin Good Tees Hi I Don't Care Thanks Sarcasm Sarcastic Graphic Very Funny T Shirts XL Black,"Hi I Don't Care Thanks Funny T-Shirt. The best part is when you pull this shirt over your head you become the center of attention. The finest quality cotton tee. They fit great, preshrunk and we only use brand name tees. The t-shirts are heavy weight cotton tees. We have over 1000 designs. Check out our store for more funny and novelty t shirts that will become your favorite.",Feelin Good Tees,Exact,us
#try not to suck tshirt,B00XD075HU,Enough Social Interaction Graphic Novelty T Shirt 5XL Black,None,Feelin Good Tees,Substitute,us
'cause not everyone can get into lehigh,B00XD075HU,Enough Social Interaction Graphic Novelty T Shirt 5XL Black,None,Feelin Good Tees,Irrelevant,us
", funny cat suits are not repeated a week",B00XD075HU,Enough Social Interaction Graphic Novelty T Shirt 5XL Black,None,Feelin Good Tees,Exact,us
"I want a light weight chromebook, something which is easy to carry with me, It must have built in security and use google chrome as my search .",B00XD075HU,Enough Social Interaction Graphic Novelty T Shirt 5XL Black,None,Feelin Good Tees,Irrelevant,us
"I want a warm, waterproof coat with a hood. One that zips up. Preferably black or khaki green in colour. ",B00XD075HU,Enough Social Interaction Graphic Novelty T Shirt 5XL Black,None,Feelin Good Tees,Irrelevant,us
"I would choose an upper end laptop with high specifcations, so that it will last for a number of years",B00XD075HU,Enough Social Interaction Graphic Novelty T Shirt 5XL Black,None,Feelin Good Tees,Irrelevant,us
do not give into the war within shirt,B00XD075HU,Enough Social Interaction Graphic Novelty T Shirt 5XL Black,None,Feelin Good Tees,Substitute,us
fishing is not just a sport it is a way of life shirt,B00XD075HU,Enough Social Interaction Graphic Novelty T Shirt 5XL Black,None,Feelin Good Tees,Substitute,us
gifts for 2nd anniversary or guys,B00XD075HU,Enough Social Interaction Graphic Novelty T Shirt 5XL Black,None,Feelin Good Tees,Exact,us
good citizens need not fear,B00XD075HU,Enough Social Interaction Graphic Novelty T Shirt 5XL Black,None,Feelin Good Tees,Irrelevant,us
his arm is not too short to save,B00XD075HU,Enough Social Interaction Graphic Novelty T Shirt 5XL Black,None,Feelin Good Tees,Irrelevant,us
nancy polesi do not mess with me nb tees,B00XD075HU,Enough Social Interaction Graphic Novelty T Shirt 5XL Black,None,Feelin Good Tees,Irrelevant,us
no beer not going shirt,B00XD075HU,Enough Social Interaction Graphic Novelty T Shirt 5XL Black,None,Feelin Good Tees,Substitute,us
our like will not be there again gilbert alter-gilbert,B00XD075HU,Enough Social Interaction Graphic Novelty T Shirt 5XL Black,None,Feelin Good Tees,Irrelevant,us
pewdiepie merch hat,B00XD075HU,Enough Social Interaction Graphic Novelty T Shirt 5XL Black,None,Feelin Good Tees,Irrelevant,us
psych black and tan,B00XD075HU,Enough Social Interaction Graphic Novelty T Shirt 5XL Black,None,Feelin Good Tees,Exact,us
rwby shirt women,B00XD075HU,Enough Social Interaction Graphic Novelty T Shirt 5XL Black,None,Feelin Good Tees,Substitute,us
say no to socialism,B00XD075HU,Enough Social Interaction Graphic Novelty T Shirt 5XL Black,None,Feelin Good Tees,Substitute,us
the old that is strong does not wither patch,B00XD075HU,Enough Social Interaction Graphic Novelty T Shirt 5XL Black,None,Feelin Good Tees,Irrelevant,us
welder gag gifts,B00XD075HU,Enough Social Interaction Graphic Novelty T Shirt 5XL Black,None,Feelin Good Tees,Substitute,us
white shark not great just mediocre,B00XD075HU,Enough Social Interaction Graphic Novelty T Shirt 5XL Black,None,Feelin Good Tees,Substitute,us
#try not to suck tshirt,B07KDRHCZ8,Try Not To Suck Shirt Funny Baseball T-Shirt,None,Chicago T-Shirts,Exact,us
#try not to suck tshirt,B016Q1CXI8,"GKVK Mens Slimming Body Shaper Vest Shirt Abs Abdomen Slim, White, M(chest size 86cm-91cm/34inches-36inches)","<b>GKVK - Quality Enhances Life<br><br>Overview:</b><br><br>GKVK 107 is the new generation body shaper for men. Gynecomastia compression shirt to hide man boobs moobs slimming mens shapewear. This vest is designed<br>for compression to make you look thinner and slimmer, reduce your belly size and enhance pressure on the belly, which makes a nicer look for your body and<br>build confidence again.<br><br><b>Men's Elastic Sculpting Vest Thermal Compression Base Layer Slim Compression Muscle Tank Sh",GKVK,Irrelevant,us
#try not to suck tshirt,B017OA5AKI,"I Smell Hippies | Funny Ronald Reagan Conservative Merica USA Unisex T-Shirt-Adult,XL Black",A unisex t-shirt with a vibrant screen print across the chest.,Ann Arbor T-shirt Co.,Substitute,us
donald trump birthday presents,B017OA5AKI,"I Smell Hippies | Funny Ronald Reagan Conservative Merica USA Unisex T-Shirt-Adult,XL Black",A unisex t-shirt with a vibrant screen print across the chest.,Ann Arbor T-shirt Co.,Substitute,us
it takes courage not to be discouraged,B017OA5AKI,"I Smell Hippies | Funny Ronald Reagan Conservative Merica USA Unisex T-Shirt-Adult,XL Black",A unisex t-shirt with a vibrant screen print across the chest.,Ann Arbor T-shirt Co.,Irrelevant,us
mens patriots funny shirts,B017OA5AKI,"I Smell Hippies | Funny Ronald Reagan Conservative Merica USA Unisex T-Shirt-Adult,XL Black",A unisex t-shirt with a vibrant screen print across the chest.,Ann Arbor T-shirt Co.,Exact,us
no beer not going shirt,B017OA5AKI,"I Smell Hippies | Funny Ronald Reagan Conservative Merica USA Unisex T-Shirt-Adult,XL Black",A unisex t-shirt with a vibrant screen print across the chest.,Ann Arbor T-shirt Co.,Substitute,us
you may not know me but i got your 6 shirt,B017OA5AKI,"I Smell Hippies | Funny Ronald Reagan Conservative Merica USA Unisex T-Shirt-Adult,XL Black",A unisex t-shirt with a vibrant screen print across the chest.,Ann Arbor T-shirt Co.,Substitute,us
#try not to suck tshirt,B0758YVFG8,Outstanding Humor Graphic Novelty Sarcastic Funny T Shirt XL Black,None,Feelin Good Tees,Irrelevant,us
'i am not crazy juste think differently' tshirt,B0758YVFG8,Outstanding Humor Graphic Novelty Sarcastic Funny T Shirt XL Black,None,Feelin Good Tees,Substitute,us
-i am not responsible for what my face does,B0758YVFG8,Outstanding Humor Graphic Novelty Sarcastic Funny T Shirt XL Black,None,Feelin Good Tees,Irrelevant,us
1 nation design t shirts we are not descended,B0758YVFG8,Outstanding Humor Graphic Novelty Sarcastic Funny T Shirt XL Black,None,Feelin Good Tees,Substitute,us
"I want a jacket without a hood that is fairly slim-fitting, but warm.",B0758YVFG8,Outstanding Humor Graphic Novelty Sarcastic Funny T Shirt XL Black,None,Feelin Good Tees,Irrelevant,us
I would be looking for a laptop that is good value and lightweight with long battery life.,B0758YVFG8,Outstanding Humor Graphic Novelty Sarcastic Funny T Shirt XL Black,None,Feelin Good Tees,Irrelevant,us
I would buy a baubax travel jacket since I love all the pockets.,B0758YVFG8,Outstanding Humor Graphic Novelty Sarcastic Funny T Shirt XL Black,None,Feelin Good Tees,Irrelevant,us
I would buy an affordable warm jacket.I would buy a jacket that is on sale.,B0758YVFG8,Outstanding Humor Graphic Novelty Sarcastic Funny T Shirt XL Black,None,Feelin Good Tees,Irrelevant,us
I would choose a blue hoodie as a replacement jacket that i would want to buy,B0758YVFG8,Outstanding Humor Graphic Novelty Sarcastic Funny T Shirt XL Black,None,Feelin Good Tees,Irrelevant,us
I would like a light weight jacket that is medium length with a hood and a zip fastening,B0758YVFG8,Outstanding Humor Graphic Novelty Sarcastic Funny T Shirt XL Black,None,Feelin Good Tees,Irrelevant,us
I would want a warm winter jacket.  It would need a hood.,B0758YVFG8,Outstanding Humor Graphic Novelty Sarcastic Funny T Shirt XL Black,None,Feelin Good Tees,Irrelevant,us
I'm looking to get a marroon jacket. I'm looking for one which is water proof but not too heavy. I don't want a winter jacket.,B0758YVFG8,Outstanding Humor Graphic Novelty Sarcastic Funny T Shirt XL Black,None,Feelin Good Tees,Irrelevant,us
Something versatile. Like a plain black puff coat maybe. That can be worn in its own right but can easily be thrown over a hoodie or another jacket too.,B0758YVFG8,Outstanding Humor Graphic Novelty Sarcastic Funny T Shirt XL Black,None,Feelin Good Tees,Irrelevant,us
a day without wine is like just kidding shirt,B0758YVFG8,Outstanding Humor Graphic Novelty Sarcastic Funny T Shirt XL Black,None,Feelin Good Tees,Substitute,us
athletic trainer thou shalt not try me mood shirt,B0758YVFG8,Outstanding Humor Graphic Novelty Sarcastic Funny T Shirt XL Black,None,Feelin Good Tees,Substitute,us
autism: nightmare without end,B0758YVFG8,Outstanding Humor Graphic Novelty Sarcastic Funny T Shirt XL Black,None,Feelin Good Tees,Irrelevant,us
ban idiots not guns t-shirt,B0758YVFG8,Outstanding Humor Graphic Novelty Sarcastic Funny T Shirt XL Black,None,Feelin Good Tees,Substitute,us
chase the dream not the fame nike shirt,B0758YVFG8,Outstanding Humor Graphic Novelty Sarcastic Funny T Shirt XL Black,None,Feelin Good Tees,Substitute,us
do you not realize i have had diarrhea since easters,B0758YVFG8,Outstanding Humor Graphic Novelty Sarcastic Funny T Shirt XL Black,None,Feelin Good Tees,Substitute,us
engineer i'm not arguing funny engineering t-shirt,B0758YVFG8,Outstanding Humor Graphic Novelty Sarcastic Funny T Shirt XL Black,None,Feelin Good Tees,Substitute,us
"forgiving is not forgetting, it's actually",B0758YVFG8,Outstanding Humor Graphic Novelty Sarcastic Funny T Shirt XL Black,None,Feelin Good Tees,Irrelevant,us
i enjoy not having polio,B0758YVFG8,Outstanding Humor Graphic Novelty Sarcastic Funny T Shirt XL Black,None,Feelin Good Tees,Irrelevant,us
i support trans rights because i'm not an idiot,B0758YVFG8,Outstanding Humor Graphic Novelty Sarcastic Funny T Shirt XL Black,None,Feelin Good Tees,Irrelevant,us
i will not leave the house today,B0758YVFG8,Outstanding Humor Graphic Novelty Sarcastic Funny T Shirt XL Black,None,Feelin Good Tees,Substitute,us
i'm not a player i'm a gamer shirt,B0758YVFG8,Outstanding Humor Graphic Novelty Sarcastic Funny T Shirt XL Black,None,Feelin Good Tees,Irrelevant,us
i've decided i'm not old snoopy t-shirt,B0758YVFG8,Outstanding Humor Graphic Novelty Sarcastic Funny T Shirt XL Black,None,Feelin Good Tees,Exact,us
if only night would not come,B0758YVFG8,Outstanding Humor Graphic Novelty Sarcastic Funny T Shirt XL Black,None,Feelin Good Tees,Irrelevant,us
lack fear not beer,B0758YVFG8,Outstanding Humor Graphic Novelty Sarcastic Funny T Shirt XL Black,None,Feelin Good Tees,Irrelevant,us
no beer not going shirt,B0758YVFG8,Outstanding Humor Graphic Novelty Sarcastic Funny T Shirt XL Black,None,Feelin Good Tees,Substitute,us
no heaven without you shirt,B0758YVFG8,Outstanding Humor Graphic Novelty Sarcastic Funny T Shirt XL Black,None,Feelin Good Tees,Substitute,us
someday is not a day of the week shirt,B0758YVFG8,Outstanding Humor Graphic Novelty Sarcastic Funny T Shirt XL Black,None,Feelin Good Tees,Substitute,us
straight not narrow shirt,B0758YVFG8,Outstanding Humor Graphic Novelty Sarcastic Funny T Shirt XL Black,None,Feelin Good Tees,Substitute,us
survivor without a tattoo,B0758YVFG8,Outstanding Humor Graphic Novelty Sarcastic Funny T Shirt XL Black,None,Feelin Good Tees,Irrelevant,us
tony ferguson shirt,B0758YVFG8,Outstanding Humor Graphic Novelty Sarcastic Funny T Shirt XL Black,None,Feelin Good Tees,Substitute,us
um is not an answer,B0758YVFG8,Outstanding Humor Graphic Novelty Sarcastic Funny T Shirt XL Black,None,Feelin Good Tees,Substitute,us
white shark not great just mediocre,B0758YVFG8,Outstanding Humor Graphic Novelty Sarcastic Funny T Shirt XL Black,None,Feelin Good Tees,Irrelevant,us
you come at the king you best not miss,B0758YVFG8,Outstanding Humor Graphic Novelty Sarcastic Funny T Shirt XL Black,None,Feelin Good Tees,Irrelevant,us
you may not know me but i got your 6 shirt,B0758YVFG8,Outstanding Humor Graphic Novelty Sarcastic Funny T Shirt XL Black,None,Feelin Good Tees,Substitute,us
#try not to suck tshirt,B07DMR9L6N,Try not to Suck T-Shirt Funny Cool Sport Ballgame Sarcastic,None,Seppel's Design,Exact,us
athletic trainer thou shalt not try me mood shirt,B07DMR9L6N,Try not to Suck T-Shirt Funny Cool Sport Ballgame Sarcastic,None,Seppel's Design,Substitute,us
#try not to suck tshirt,B07FQKM692,WELL THAT SUCKS SHIRT - That is annoying T-Shirt,None,T-Shirts with Funny Sayings for Men and Women,Substitute,us
#try not to suck tshirt,B015G0IQ6I,Someone Awesome Comes Along Graphic Novelty Sarcastic Funny T Shirt L Black,None,Feelin Good Tees,Irrelevant,us
I want a jacket that keeps me dry and warm and preferably purple.,B015G0IQ6I,Someone Awesome Comes Along Graphic Novelty Sarcastic Funny T Shirt L Black,None,Feelin Good Tees,Irrelevant,us
"I want a laptop that allows me to play some older games, surf the internet, and watch dvd's and blu-ray disks. ",B015G0IQ6I,Someone Awesome Comes Along Graphic Novelty Sarcastic Funny T Shirt L Black,None,Feelin Good Tees,Irrelevant,us
I would buy a baubax travel jacket since I love all the pockets.,B015G0IQ6I,Someone Awesome Comes Along Graphic Novelty Sarcastic Funny T Shirt L Black,None,Feelin Good Tees,Irrelevant,us
